LOCATION,Country,REG_ID,Region,IND,Indicator,ISC11,Education ISCED level,GENDER,Gender,MEAS,Measure,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
ITA,Italy,ITI2,Umbria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L7,Master’s or equivalent level (ISCED2011 level 7),T,Total,VALUE,Value,2014,2014,PC,Percentage,0,Units,,,18.32,,
ITA,Italy,ITI2,Umbria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L7,Master’s or equivalent level (ISCED2011 level 7),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,16.85,,
ITA,Italy,ITI2,Umbria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L7,Master’s or equivalent level (ISCED2011 level 7),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,15.69,,
ITA,Italy,ITI2,Umbria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L7,Master’s or equivalent level (ISCED2011 level 7),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,15.03,,
ITA,Italy,ITI2,Umbria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L7,Master’s or equivalent level (ISCED2011 level 7),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,15,,
ITA,Italy,ITI3,Marche,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L7,Master’s or equivalent level (ISCED2011 level 7),T,Total,VALUE,Value,2014,2014,PC,Percentage,0,Units,,,16.72,,
ITA,Italy,ITI3,Marche,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L7,Master’s or equivalent level (ISCED2011 level 7),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,17.38,,
ITA,Italy,ITI3,Marche,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L7,Master’s or equivalent level (ISCED2011 level 7),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,17.39,,
ITA,Italy,ITI3,Marche,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L7,Master’s or equivalent level (ISCED2011 level 7),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,18.77,,
ITA,Italy,ITI3,Marche,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L7,Master’s or equivalent level (ISCED2011 level 7),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,15.97,,
ITA,Italy,ITI4,Lazio,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L7,Master’s or equivalent level (ISCED2011 level 7),T,Total,VALUE,Value,2014,2014,PC,Percentage,0,Units,,,19.15,,
ITA,Italy,ITI4,Lazio,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L7,Master’s or equivalent level (ISCED2011 level 7),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,18.62,,
ITA,Italy,ITI4,Lazio,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L7,Master’s or equivalent level (ISCED2011 level 7),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,17.91,,
ITA,Italy,ITI4,Lazio,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L7,Master’s or equivalent level (ISCED2011 level 7),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,17.44,,
ITA,Italy,ITI4,Lazio,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L7,Master’s or equivalent level (ISCED2011 level 7),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,17.17,,
ITA,Italy,ITA,Italy,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,0.391,,
ITA,Italy,ITA,Italy,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,0.4,,
ITA,Italy,ITA,Italy,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,0.5,,
ITA,Italy,ITC1,Piedmont,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2014,2014,PC,Percentage,0,Units,,,0.65,,
ITA,Italy,ITC1,Piedmont,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,0.41,,
ITA,Italy,ITC1,Piedmont,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,,c,"There are too few observations to provide reliable estimates (e.g. in the Survey of Adult Skills [PIAAC], there are fewer than 3 individuals for the numerator or fewer than 30 individuals for the denominator)."
ITA,Italy,ITC1,Piedmont,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,,c,"There are too few observations to provide reliable estimates (e.g. in the Survey of Adult Skills [PIAAC], there are fewer than 3 individuals for the numerator or fewer than 30 individuals for the denominator)."
ITA,Italy,ITC1,Piedmont,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,,c,"There are too few observations to provide reliable estimates (e.g. in the Survey of Adult Skills [PIAAC], there are fewer than 3 individuals for the numerator or fewer than 30 individuals for the denominator)."
ITA,Italy,ITC4,Lombardy,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2014,2014,PC,Percentage,0,Units,,,0.28,,
ITA,Italy,ITC4,Lombardy,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,0.39,,
ITA,Italy,ITC4,Lombardy,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,0.54,,
ITA,Italy,ITC4,Lombardy,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,0.69,,
ITA,Italy,ITC4,Lombardy,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,0.54,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2014,2014,PC,Percentage,0,Units,,,,c,"There are too few observations to provide reliable estimates (e.g. in the Survey of Adult Skills [PIAAC], there are fewer than 3 individuals for the numerator or fewer than 30 individuals for the denominator)."
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,,c,"There are too few observations to provide reliable estimates (e.g. in the Survey of Adult Skills [PIAAC], there are fewer than 3 individuals for the numerator or fewer than 30 individuals for the denominator)."
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,0.23,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,0.26,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,,c,"There are too few observations to provide reliable estimates (e.g. in the Survey of Adult Skills [PIAAC], there are fewer than 3 individuals for the numerator or fewer than 30 individuals for the denominator)."
ITA,Italy,ITG1,Sicily,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2014,2014,PC,Percentage,0,Units,,,0.24,,
ITA,Italy,ITG1,Sicily,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,,c,"There are too few observations to provide reliable estimates (e.g. in the Survey of Adult Skills [PIAAC], there are fewer than 3 individuals for the numerator or fewer than 30 individuals for the denominator)."
ITA,Italy,ITG1,Sicily,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,,c,"There are too few observations to provide reliable estimates (e.g. in the Survey of Adult Skills [PIAAC], there are fewer than 3 individuals for the numerator or fewer than 30 individuals for the denominator)."
ITA,Italy,ITG1,Sicily,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,0.37,,
ITA,Italy,ITG1,Sicily,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,0.37,,
ITA,Italy,ITH3,Veneto,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2014,2014,PC,Percentage,0,Units,,,1,,
ITA,Italy,ITH3,Veneto,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,0.99,,
ITA,Italy,ITH3,Veneto,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,0.56,,
ITA,Italy,ITH3,Veneto,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,0.49,,
ITA,Italy,ITH3,Veneto,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,0.4,,
ITA,Italy,ITH5,Emilia-Romagna,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2014,2014,PC,Percentage,0,Units,,,,c,"There are too few observations to provide reliable estimates (e.g. in the Survey of Adult Skills [PIAAC], there are fewer than 3 individuals for the numerator or fewer than 30 individuals for the denominator)."
ITA,Italy,ITH5,Emilia-Romagna,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,,c,"There are too few observations to provide reliable estimates (e.g. in the Survey of Adult Skills [PIAAC], there are fewer than 3 individuals for the numerator or fewer than 30 individuals for the denominator)."
ITA,Italy,ITH5,Emilia-Romagna,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,0.65,,
ITA,Italy,ITH5,Emilia-Romagna,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,0.97,,
ITA,Italy,ITH5,Emilia-Romagna,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,0.99,,
ITA,Italy,ITI1,Tuscany,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2014,2014,PC,Percentage,0,Units,,,0.4,,
ITA,Italy,ITI1,Tuscany,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,0.73,,
ITA,Italy,ITI1,Tuscany,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,0.61,,
ITA,Italy,ITI1,Tuscany,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,0.76,,
ITA,Italy,ITI1,Tuscany,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,0.85,,
ITA,Italy,ITI3,Marche,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2014,2014,PC,Percentage,0,Units,,,,c,"There are too few observations to provide reliable estimates (e.g. in the Survey of Adult Skills [PIAAC], there are fewer than 3 individuals for the numerator or fewer than 30 individuals for the denominator)."
ITA,Italy,ITI3,Marche,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,,c,"There are too few observations to provide reliable estimates (e.g. in the Survey of Adult Skills [PIAAC], there are fewer than 3 individuals for the numerator or fewer than 30 individuals for the denominator)."
ITA,Italy,ITI3,Marche,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,1.22,,
ITA,Italy,ITI3,Marche,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,,c,"There are too few observations to provide reliable estimates (e.g. in the Survey of Adult Skills [PIAAC], there are fewer than 3 individuals for the numerator or fewer than 30 individuals for the denominator)."
ITA,Italy,ITI3,Marche,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,,c,"There are too few observations to provide reliable estimates (e.g. in the Survey of Adult Skills [PIAAC], there are fewer than 3 individuals for the numerator or fewer than 30 individuals for the denominator)."
ITA,Italy,ITI4,Lazio,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2014,2014,PC,Percentage,0,Units,,,0.64,,
ITA,Italy,ITI4,Lazio,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,0.53,,
ITA,Italy,ITI4,Lazio,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,0.59,,
ITA,Italy,ITI4,Lazio,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,0.63,,
ITA,Italy,ITI4,Lazio,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L8,Doctoral or equivalent level (ISCED2011 level 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,0.64,,
ITA,Italy,ITA,Italy,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,VALUE,Value,2000,2000,PC,Percentage,0,Units,,,35,,
ITA,Italy,ITA,Italy,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,VALUE,Value,2001,2001,PC,Percentage,0,Units,,,32.7,,
ITA,Italy,ITA,Italy,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,VALUE,Value,2002,2002,PC,Percentage,0,Units,,,33.3,,
ITA,Italy,ITA,Italy,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,VALUE,Value,2003,2003,PC,Percentage,0,Units,,,35.1,,
ITA,Italy,ITA,Italy,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,VALUE,Value,2004,2004,PC,Percentage,0,Units,,,36.5,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITA,Italy,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,VALUE,Value,2005,2005,PC,Percentage,0,Units,,,37.4,,
ITA,Italy,ITA,Italy,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,VALUE,Value,2006,2006,PC,Percentage,0,Units,,,38,,
ITA,Italy,ITA,Italy,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,VALUE,Value,2007,2007,PC,Percentage,0,Units,,,38.2,,
ITA,Italy,ITA,Italy,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,VALUE,Value,2008,2008,PC,Percentage,0,Units,,,38.6,,
ITA,Italy,ITA,Italy,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,VALUE,Value,2009,2009,PC,Percentage,0,Units,,,39,,
ITA,Italy,ITA,Italy,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,VALUE,Value,2010,2010,PC,Percentage,0,Units,,,39.6,,
ITA,Italy,ITA,Italy,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,VALUE,Value,2011,2011,PC,Percentage,0,Units,,,40.8,,
