ITTER107,Territory,TIPO_DATO_CN1,Aggregate,BRANCA_ATTIVITAREV2,Breakdown by industry (NACE Rev2),PRODOTTI1,Non financial assets,VAL,Valuation,CORREZ,Adjustment,T_BIS,Edition,TIME,Select time,Value,Flag Codes,Flags
ITZ,Extra-Regio,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2016,2016,0,,
ITZ,Extra-Regio,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2017,2017,0,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2000,2000,1221.2,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2001,2001,1315.8,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2002,2002,1356.4,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2003,2003,1355.2,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2004,2004,1340.4,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2005,2005,1282.2,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2006,2006,1335.1,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2007,2007,1375.9,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2008,2008,1449.9,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2009,2009,1253.4,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2010,2010,1296.7,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2011,2011,1226.1,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2012,2012,1179.5,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2013,2013,986.3,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2014,2014,914.3,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2015,2015,894.1,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2016,2016,850.6,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2017,2017,855,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2018,2018,847.7,,
ITC3,Liguria,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2010,2010,4325.8,,
ITC3,Liguria,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2011,2011,4480.2,,
ITC3,Liguria,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2012,2012,4082.8,,
ITC3,Liguria,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2013,2013,3876.3,,
ITC3,Liguria,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2014,2014,3744,,
ITC3,Liguria,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2015,2015,3707.6,,
ITC3,Liguria,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2016,2016,3880,,
ITC3,Liguria,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2017,2017,3796.6,,
ITC3,Liguria,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2018,2018,3640.2,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2010,2010,857.3,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2011,2011,838.6,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2012,2012,809.1,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2013,2013,706.7,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2014,2014,619.9,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2015,2015,562.2,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2016,2016,494.3,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2017,2017,490,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2018,2018,472.8,,
ITCDE,Centro-nord,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2000,2000,254993.2,,
ITCDE,Centro-nord,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2001,2001,261861.9,,
ITCDE,Centro-nord,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2002,2002,276196.8,,
ITCDE,Centro-nord,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2003,2003,272257.8,,
ITCDE,Centro-nord,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2004,2004,275422.7,,
ITCDE,Centro-nord,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2005,2005,281754.9,,
ITCDE,Centro-nord,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2006,2006,287340.6,,
ITCDE,Centro-nord,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2007,2007,292778.5,,
ITCDE,Centro-nord,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2008,2008,286955.3,,
ITCDE,Centro-nord,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2009,2009,256823.4,,
ITCDE,Centro-nord,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2010,2010,258360.2,,
ITCDE,Centro-nord,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2011,2011,257964.9,,
ITCDE,Centro-nord,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2012,2012,233103.2,,
ITCDE,Centro-nord,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2013,2013,220365.4,,
ITCDE,Centro-nord,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2014,2014,216823.3,,
ITCDE,Centro-nord,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2015,2015,218011.9,,
ITCDE,Centro-nord,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2016,2016,229752.8,,
ITCDE,Centro-nord,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2017,2017,239875.6,,
ITCDE,Centro-nord,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2018,2018,247195.7,,
ITC,Nord-ovest,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2010,2010,51993.5,,
ITC,Nord-ovest,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2011,2011,51690.7,,
ITC,Nord-ovest,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2012,2012,46182.1,,
ITC,Nord-ovest,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2013,2013,42042.4,,
ITC,Nord-ovest,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2014,2014,38914.2,,
ITC,Nord-ovest,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M12,Dec-20,2015,2015,37006.4,,
