ITTER107,Territory,TIPO_DATO35,Data type,GIUST_REATO,Type of crime,SEXISTAT1,Gender,TIME,Select time,Value,Flag Codes,Flags
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2006,2006,15,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2007,2007,20,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2008,2008,26,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2009,2009,22,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2010,2010,19,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2011,2011,16,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2012,2012,17,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2013,2013,18,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2014,2014,13,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2015,2015,26,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2016,2016,16,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2017,2017,18,,
ITD2,Provincia Autonoma Trento,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2000,2000,11,,
ITD2,Provincia Autonoma Trento,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2001,2001,13,,
ITD2,Provincia Autonoma Trento,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2002,2002,31,,
ITD2,Provincia Autonoma Trento,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2003,2003,26,,
ITD2,Provincia Autonoma Trento,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2004,2004,33,,
ITD2,Provincia Autonoma Trento,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2005,2005,27,,
ITD2,Provincia Autonoma Trento,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2006,2006,32,,
ITD2,Provincia Autonoma Trento,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2007,2007,33,,
ITD2,Provincia Autonoma Trento,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2008,2008,33,,
ITD2,Provincia Autonoma Trento,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2009,2009,34,,
ITD2,Provincia Autonoma Trento,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2010,2010,29,,
ITD2,Provincia Autonoma Trento,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2011,2011,31,,
ITD2,Provincia Autonoma Trento,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2012,2012,24,,
ITD2,Provincia Autonoma Trento,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2013,2013,29,,
ITD2,Provincia Autonoma Trento,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2014,2014,28,,
ITD2,Provincia Autonoma Trento,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2015,2015,15,,
ITD2,Provincia Autonoma Trento,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2016,2016,16,,
ITD2,Provincia Autonoma Trento,FELONYN,number of persons convicted of felony by final judgement,AP,crimes of embezzlement,9,total,2017,2017,19,,
ITD2,Provincia Autonoma Trento,FELONYN,number of persons convicted of felony by final judgement,COS,illegal abuse of a position or office for personal gain ,9,total,2000,2000,2,,
ITD2,Provincia Autonoma Trento,FELONYN,number of persons convicted of felony by final judgement,COS,illegal abuse of a position or office for personal gain ,9,total,2001,2001,1,,
ITD2,Provincia Autonoma Trento,FELONYN,number of persons convicted of felony by final judgement,COS,illegal abuse of a position or office for personal gain ,9,total,2002,2002,0,,
ITD2,Provincia Autonoma Trento,FELONYN,number of persons convicted of felony by final judgement,COS,illegal abuse of a position or office for personal gain ,9,total,2003,2003,0,,
ITD2,Provincia Autonoma Trento,FELONYN,number of persons convicted of felony by final judgement,COS,illegal abuse of a position or office for personal gain ,9,total,2004,2004,0,,
ITD2,Provincia Autonoma Trento,FELONYN,number of persons convicted of felony by final judgement,COS,illegal abuse of a position or office for personal gain ,9,total,2005,2005,1,,
ITD2,Provincia Autonoma Trento,FELONYN,number of persons convicted of felony by final judgement,COS,illegal abuse of a position or office for personal gain ,9,total,2006,2006,1,,
ITD2,Provincia Autonoma Trento,FELONYN,number of persons convicted of felony by final judgement,COS,illegal abuse of a position or office for personal gain ,9,total,2007,2007,1,,
ITD2,Provincia Autonoma Trento,FELONYN,number of persons convicted of felony by final judgement,COS,illegal abuse of a position or office for personal gain ,9,total,2008,2008,1,,
ITD2,Provincia Autonoma Trento,FELONYN,number of persons convicted of felony by final judgement,COS,illegal abuse of a position or office for personal gain ,9,total,2009,2009,2,,
ITD2,Provincia Autonoma Trento,FELONYN,number of persons convicted of felony by final judgement,COS,illegal abuse of a position or office for personal gain ,9,total,2010,2010,1,,
ITD2,Provincia Autonoma Trento,FELONYN,number of persons convicted of felony by final judgement,COS,illegal abuse of a position or office for personal gain ,9,total,2011,2011,0,,
ITD2,Provincia Autonoma Trento,FELONYN,number of persons convicted of felony by final judgement,COS,illegal abuse of a position or office for personal gain ,9,total,2012,2012,0,,
ITD2,Provincia Autonoma Trento,FELONYN,number of persons convicted of felony by final judgement,COS,illegal abuse of a position or office for personal gain ,9,total,2013,2013,0,,
ITD2,Provincia Autonoma Trento,FELONYN,number of persons convicted of felony by final judgement,COS,illegal abuse of a position or office for personal gain ,9,total,2014,2014,0,,
ITD2,Provincia Autonoma Trento,FELONYN,number of persons convicted of felony by final judgement,COS,illegal abuse of a position or office for personal gain ,9,total,2015,2015,0,,
ITD2,Provincia Autonoma Trento,FELONYN,number of persons convicted of felony by final judgement,COS,illegal abuse of a position or office for personal gain ,9,total,2016,2016,1,,
ITD2,Provincia Autonoma Trento,FELONYN,number of persons convicted of felony by final judgement,COS,illegal abuse of a position or office for personal gain ,9,total,2017,2017,0,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,9,total,2000,2000,3,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,9,total,2001,2001,0,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,9,total,2002,2002,1,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,9,total,2003,2003,0,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,9,total,2004,2004,0,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,9,total,2005,2005,0,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,9,total,2006,2006,0,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,9,total,2007,2007,0,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,9,total,2008,2008,0,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,9,total,2009,2009,0,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,9,total,2010,2010,0,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,9,total,2011,2011,0,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,9,total,2012,2012,4,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,9,total,2013,2013,1,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,9,total,2014,2014,2,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,9,total,2015,2015,0,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,9,total,2016,2016,0,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,9,total,2017,2017,0,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2000,2000,2,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2001,2001,4,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2002,2002,7,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2003,2003,3,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2004,2004,11,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2005,2005,7,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2006,2006,9,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2007,2007,8,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2008,2008,7,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2009,2009,9,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2010,2010,7,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2011,2011,7,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2012,2012,10,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2013,2013,3,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2014,2014,13,,
ITD1,Provincia Autonoma Bolzano / Bozen,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2015,2015,19,,
